unit_id,input.sent_id,input.b1,input.b2,input.e1,input.e2,input.relation,input.sentence,input.term1,input.term2,worker,uqs,reason for ambig,max_rel,max_srs,none,org:alternate_names,org:place_of_headquarters,org:subsidiaries,per:cause_of_death,per:charges,per:children,per:employee_or_member_of,per:founded_org,per:origin,per:place_of_birth,per:place_of_death,per:places_of_residence,per:schools_attended,per:spouse,per:title,per:top_member_employee_of_org
3QQUBC64ZEQL98K5P5WQQWJBFN3NXA,c247ed73d10210c8cc812d9f1211f13cbf99ad83147c29ff194325ff0d6dbe40:23-28:35-36,23,35,28,36,per:founded_org,"Missionsprovinsen ( the Mission Province ) is a second , independent ecclesiastical province within the Church of Sweden and somewhat also inside the Evangelical Lutheran Church of Finland , founded by members of the "" orthodox opposition "" to the ordination of women to the priesthood and episcopate .",orthodox,Evangelical Lutheran Church of Finland,15,0.5422549055,,per:founded_org,0.7459561019,0.1950209169,0,0.0590229812,0,0,0,0,0.0776619789,0.7459561019,0,0,0,0,0,0,0,0
3MQKOF1EE20XYWO2Q6M1S8TATJPWD7,4afa43c9c18df044d6fb9bf4d8fbc9b965d7a6bdb45e033e9ae59bc3f772d796:13-16:0-1,0,13,1,16,per:place_of_death,"Vietnam held here on Wednesday an international seminar under the theme of "" Ho Chi Minh 's legacy in the current era "" on the occasion of the 120th birthday anniversary of the country 's President Ho Chi Minh , which is to fall on May 19 .",Ho Chi Minh,Vietnam,15,0.5426118678,,per:top_member_employee_of_org,0.8359100327,0.0597731259,0,0,0,0,0,0,0.4289682187,0,0.2419420265,0,0.1924948724,0.2775814181,0,0,0,0.8359100327
3XEIP58NL0ZKQ3HZEA4WAPVXIUYLZ4,6267f4b7f14c49ab1e15cfdadc44033fbf52584e5487815451aa498a07c4b904:3-4:13-14,13,3,14,4,per:place_of_birth,"Joseph Philip "" Joe "" Blahak ( born August 29 , 1950 in Columbus , Nebraska ) is a former professional football player , a defensive back for several NFL teams in the mid-1970s .",Joe,Columbus,15,0.5426316397,,per:place_of_birth,0.6639282112,0,0,0,0,0,0,0,0,0,0.6085390875,0.6639282112,0,0.2741379877,0,0,0,0
32TMVRKDGNA98Z9RZS52BOWIXKD48C,892d19bc791cbbfe0bcdf689a1f16c07c4a41533bc7632415d4f3c03822825e6:7-9:2-4,7,2,9,4,per:founded_org,"In 1940 Oslo Sporveier set up the Oslo trolleybus network , a network of four trolleybus routes , but is was abandoned in 1967 .",Oslo Sporveier,Oslo trolleybus,15,0.5427853882,,per:founded_org,0.7882071871,0.0684876711,0,0,0.2167310717,0,0,0,0.0631317886,0.7882071871,0,0,0,0,0,0,0,0.1177606499
1023395556,UAD-A-1151,8,27,10,30,"per:places_of_residence,per:place_of_birth","James Church attended by 150 guests including actresses Lauren Bacall and Nancy Walker , Clift was buried in the Quaker Cemetery , Prospect Park , Brooklyn , New York City .",Lauren Bacall,New York City,15,0.5429723365,,none,0.7377553404,0.7377553404,0,0,0,0,0,0,0,0,0.0533526819,0,0.159571476,0.0493205017,0,0,0,0
3UDTAB6HH6BSNGA0LJOEZH1G0QN09D,65fe24222d16d035aa48cfe727a51716c5541c167333d1548f9cf07d39188418:10-12:13-14,13,10,14,12,per:employee_or_member_of,"On the same trip , he also met with President Nazim al-Kudsi of Syria and Amir Muhammad al-Badr of North Yemen .",Nazim al-Kudsi,Syria,15,0.5431213853,,per:top_member_employee_of_org,0.736262778,0,0,0,0,0,0,0,0.5783493828,0,0.1331706186,0,0,0.3701701335,0,0,0,0.736262778
1025617605,UAD-U-0084,13,9,15,12,per:schools_attended,"A third superdelegate , College Democrats vice president and University of Wisconsin-Madison student Awais Khaleel , also announced Obama is his choice in a video posted on YouTube .",Awais Khaleel,University of Wisconsin-Madison,15,0.5434550815,,per:schools_attended,0.7643754222,0.0873454818,0,0,0,0,0,0,0.2949421068,0,0,0,0,0,0.7643754222,0,0,0.1008893667
1023395289,UAD-A-0565,5,0,7,1,"per:place_of_birth,per:employee_or_member_of","Detroit 's black mayor , Kwame Kilpatrick , for example , recently stopped wearing his trademark diamond earring .",Kwame Kilpatrick,Detroit,15,0.5437125011,,per:top_member_employee_of_org,0.8168269947,0.0656422274,0,0.1103991309,0,0,0.0622230727,0,0.3936269345,0,0.0354177312,0,0,0.1657068362,0,0,0,0.8168269947
1020756191,UAD-A-1236,11,24,12,25,"per:places_of_residence,per:place_of_birth","Labels : `` celibacy '' , Black Party 2009 , DJ Junior Vasquez , DJ Ted Eiel , Eagle , leather , nightlife , NYC , Swag Tuesday New !",Junior,NYC,15,0.5438470946,,none,0.7232152283,0.7232152283,0,0,0,0,0,0,0.0527225875,0,0,0,0,0.2240621843,0,0,0,0
31KPKEKW4APBB9PXJ32AQNW6PTZB0E,23710706a12a118ebb3fe513db5f104c55235e4f8ebd5922df5b2bde1a9c12b1:0-1:15-16,15,0,16,1,org:place_of_headquarters,"Lavasa ( Marathi : लवासा ) is a private , planned city being built near Pune .",Lavasa,Pune,15,0.5438543199,,none,0.6936899204,0.6936899204,0,0.3063100796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958116187,UAD-U-0232,38,28,40,29,per:cause_of_death,"Gambino was now one of the most powerful mobsters in the business , with a crew making profit of extortion , illegal gambling , hijacking , bootlegging and murder , Gambino could make his cousin and brother-in-law , Paul Castellano , his caporegime .",Paul Castellano,murder,15,0.5439661342,,none,0.6948112713,0.6948112713,0,0,0,0,0.3051887287,0,0,0,0,0,0,0,0,0,0,0
1018779118,UAD-A-1871,0,9,2,12,"per:place_of_birth,per:places_of_residence","Steve Eminger ( born October 31 , 1983 in Woodbridge , Ontario ) is a Canadian professional ice hockey player .",Steve Eminger,"Woodbridge , Ontario",15,0.5442459126,,per:place_of_birth,0.675068316,0,0,0,0,0,0,0,0,0,0.4152893226,0.675068316,0,0,0,0,0,0
1018279640,UAD-A-1789,0,7,2,8,"per:employee_or_member_of,per:founded_org","Sergey Brin , from Russia , co-founded Google , while a German , Andy Bechtolsheim , and Vinod Khosla , from India , founded Sun Microsystems .",Sergey Brin,Google,15,0.544334195,,per:founded_org,0.7643126314,0.0112382412,0,0,0,0,0,0,0.2125818579,0.7643126314,0,0,0,0,0,0,0,0.3026421825
1018789705,UAD-U-0016,5,10,6,12,per:cause_of_death,"After 26 games , skipper Chuck Dressen suffered his second heart attack in two seasons .",Chuck,heart attack,15,0.5449415826,,none,0.7349947169,0.7349947169,0,0,0,0.1809428053,0.0352184852,0,0,0,0,0,0.0488439926,0,0,0,0,0
1018789809,UAD-U-0134,2,27,4,28,per:cause_of_death,"Cast Pedro Pedro Zamora ( February 29 , 1972 in Havana , Cuba - November 11 , 1994 in Miami , Florida ) was a Cuban-born American AIDS educator .",Pedro Zamora,AIDS,15,0.5453052244,,none,0.7424517438,0.7424517438,0,0,0,0,0,0,0.1385939536,0,0,0,0,0,0,0,0.0830114779,0.0359428247
1023973148,UAD-U-0345,20,30,22,31,per:charges,"In January , Gavaskar criticised match referee Mike Procter for the way in which the former South Africa all-rounder found Harbhajan Singh , the India off- spinner , guilty of racially abusing Australia 's Andrew Symonds , a decision overturned on appeal .",Harbhajan Singh,racially,15,0.5458001209,,per:charges,0.697570163,0.302429837,0,0,0,0,0.697570163,0,0,0,0,0,0,0,0,0,0,0
1023395273,UAD-U-0103,26,19,28,20,per:charges,"Black 's is the latest big trial for U.S. Attorney Patrick J. Fitzgerald , who last week obtained the perjury conviction in Washington of Vice President Dick Cheney 's former chief of staff , I. Lewis `` Scooter '' Libby .",Dick Cheney,perjury,15,0.5458363611,,none,0.7296458493,0.7296458493,0.0030902632,0,0,0.0030902632,0.2138034855,0,0,0,0,0,0,0.0030902632,0.0030902632,0.0030902632,0.053460402,0
1018789511,UAD-A-1725,0,14,2,15,"per:places_of_residence,per:place_of_birth","Ross MacLaren , sometimes erroneously spelled McLaren , ( born 14 April 1962 in Edinburgh ) is a former football Defensive Central Midfielder and coach .",Ross MacLaren,Edinburgh,15,0.5460703751,,per:origin,0.6675241115,0,0.0020201091,0,0.0050545052,0,0.0030343962,0.0030343962,0.0030343962,0.0020201091,0.6675241115,0.6494484313,0,0.1857998576,0.0030343962,0,0,0
3VMV5CHJZ8R8IZUZXRIYB9P82X1GTL,b4e6a02935cfa12f818bd400c4572d9767c50c1b036648ce519de38a1a121b60:9-10:14-16,14,9,16,10,per:places_of_residence,"It originally aired on the National Broadcasting Company ( NBC ) network in the United States on October 21 , 2010 .",NBC,United States,15,0.5461550968,,org:place_of_headquarters,0.720530559,0.2381862388,0,0.720530559,0,0,0,0,0.0412832022,0,0,0,0,0,0,0,0,0
3DWGDA5POFGQRC8LK3XA549NXTY1VM,acbde46916e0efaac9654872cd2a92cfe859653a481506e928eafad750d5b128:6-8:20-22,20,6,22,8,per:employee_or_member_of,"In June 2009 , Fender announced Lee Ranaldo and Thurston Moore signature Jazzmasters , in honour of the guitarists of Sonic Youth .",Lee Ranaldo,Sonic Youth,15,0.5462489609,,per:employee_or_member_of,0.7222746411,0.2777253589,0,0,0,0,0,0,0.7222746411,0.0441771024,0,0,0,0,0,0,0,0
1018789577,UAD-A-0010,17,2,19,3,"per:origin,per:employee_or_member_of","ABUJA , Nigeria 2007-04-03 09 : 22 : 09 UTC A court has ruled against Vice President Atiku Abubakar who was seeking to overturn his disqualification from the presidential elections .",Atiku Abubakar,Nigeria,15,0.5462498886,,per:top_member_employee_of_org,0.7795947038,0.0625271027,0,0,0,0,0,0,0.4547982873,0,0.0787485919,0,0,0.2470733219,0,0,0,0.7795947038
897534792,UAD-A-0454,0,4,3,6,"per:places_of_residence,per:place_of_birth","Charles B. Rangel of New York , chairman of the House Ways and Means Committee , the bill would also overhaul corporate taxes by eliminating many major tax breaks and lowering overall tax rates .",Charles B. Rangel,New York,15,0.5463021845,,per:places_of_residence,0.7325141902,0,0.0022581316,0.0022581316,0.0022581316,0,0.0022581316,0,0.0717863918,0.0022581316,0.2674858098,0.0022581316,0,0.7325141902,0,0,0,0.0022581316
1025625376,UAD-U-0039,11,7,13,8,per:cause_of_death,"All five defendants charged in the 1982 murder of Italian financier Roberto Calvi , who was known as `` God 's banker '' for his close ties to the Vatican , were acquitted Wednesday , the ANSA news agency reported .",Roberto Calvi,murder,15,0.5467127517,,per:cause_of_death,0.7332081145,0.0630000541,0,0,0.0030593462,0.7332081145,0.0030593462,0,0,0,0,0.0030593462,0.2037918313,0,0,0,0,0
1027994211,UAD-A-1349,12,6,14,7,"per:employee_or_member_of,per:origin","Matthew 's Episcopal Church , where U.S. Presidents Ulysses S. Grant , James Garfield , Grover Cleveland , and Benjamin Harrison attended the services offered there in the past .",James Garfield,U.S.,15,0.5469396414,,per:top_member_employee_of_org,0.8072904177,0.131792283,0,0.0599265774,0,0,0,0,0.3008069363,0,0.0599265774,0.0599265774,0,0.0599265774,0,0,0.0609172993,0.8072904177
3E9ZFLPWOY4TV79ESPJYLONUU48XI0,422da14959bcd815397b51b0f4649d08ae759d5f73c9b6c8269d8473868a44d7:24-26:43-45,24,43,26,45,per:founded_org,"Her dissertation research focused on the history of systems thinking , specifically the lives and work of the five founders of the Society for General Systems Research : Ludwig von Bertalanffy , Kenneth Boulding , Ralph Gerard , James Grier Miller , and Anatol Rapoport .",Anatol Rapoport,General Systems,15,0.5470454999,,per:founded_org,0.7662737082,0.1231465579,0,0,0.0371519477,0,0,0,0.1399276267,0.7662737082,0,0,0,0,0,0,0,0.1399276267
1018789587,UAD-A-2186,12,25,15,26,"per:place_of_death,per:places_of_residence","Three seventh century Itineraries make explicit reference to his grave , and Pope Adrian I restored the church built over it ( De Rossi , Roma Sotterranea , I , 178-79 ) .",Pope Adrian I,Roma,15,0.5475563432,,none,0.7467326376,0.7467326376,0,0.0658485707,0,0,0,0,0.0209818017,0,0.0724737573,0,0,0.1598118034,0,0,0,0.0369903934
1023973350,UAD-A-1387,2,0,4,1,"per:founded_org,per:top_member_employee_of_org",Microsoft founder Bill Gates and the Liberian President Ellen Johnson Sirleaf were also present at the panel discussion .,Bill Gates,Microsoft,15,0.5477673092,,per:founded_org,0.7400749256,0,0,0,0,0,0,0.0648812095,0,0.7400749256,0,0,0,0,0,0,0,0.2709055582
3YCT0L9OMMLDDRY6VVQ3RO2J0MFSND,711de54a8a46e473ab8342690a850a0d0cfa958b4f96bf9f25f02448f283ad7a:0-3:18-19,18,0,19,3,per:place_of_birth,"Gordon Michael Woolvett ( born June 12 , 1970 ) is a Canadian-born actor from Hamilton , Ontario Canada , best known for his work as Seamus Zelazny Harper on the television series Andromeda ( 2000 - 2005 ) .",Gordon Michael Woolvett,Canada,15,0.5479104902,,per:origin,0.6862979785,0,0,0.0352784667,0,0,0,0,0,0,0.6862979785,0.6497768942,0,0.4046701599,0.0352784667,0,0,0
1028952338,UAD-A-0992,13,9,15,10,"per:top_member_employee_of_org,per:employee_or_member_of","In 1997 the former Hewlett-Packard engineer was asked by Apple 's founder , Steve Jobs , to lead the then-struggling hardware engineering division at the company .",Steve Jobs,Apple,15,0.5480606686,,per:founded_org,0.7146947334,0,0,0,0,0,0,0,0.0733361703,0.7146947334,0,0,0,0,0,0,0,0.3586414369
1018628272,UAD-A-0993,15,17,16,19,"per:founded_org,per:employee_or_member_of","In 1998 , he was involved in ABC 's David and Lisa , produced with Oprah 's Harpo Productions .",Oprah,Harpo Productions,15,0.5483298417,,per:top_member_employee_of_org,0.6495103557,0,0,0,0,0,0,0,0.2352031085,0.6224568312,0,0,0,0,0,0,0,0.6495103557
949662588,UAD-U-0650,12,31,15,33,per:spouse,"The former military ruler also appears to have an improbable ally in Asif Ali Zardari , the powerful head of the Pakistan People 's Party and widower of former Prime Minister Benazir Bhutto .",Asif Ali Zardari,Benazir Bhutto,15,0.5484335919,,per:spouse,0.7253172082,0.2339659206,0,0,0,0,0,0,0.0407168712,0,0,0,0,0,0,0.7253172082,0,0.0407168712
1027994892,UAD-A-2297,10,1,12,2,"per:origin,per:places_of_residence","WASHINGTON Colombia 's commando operation that freed 15 hostages including Ingrid Betancourt is likely to strengthen the Andean country 's already close economic and security ties with the United States , experts said .",Ingrid Betancourt,Colombia,15,0.5485450337,,none,0.7485223823,0.7485223823,0,0,0.0819771055,0,0,0,0,0,0.0511354525,0,0,0.1155750264,0,0,0,0.0439796568
1023973277,UAD-A-0719,17,10,18,12,"per:place_of_birth,per:places_of_residence","For the show 's 5th season , production moved from New York to Los Angeles , and Charlie Sheen as new Deputy Mayor Charlie Crawford , joining Caitlin , Paul , Stuart , Carter , and the Mayor .",Charlie,New York,15,0.5486561514,,none,0.7009461708,0.7009461708,0,0,0,0,0,0,0,0,0,0,0,0.2990538292,0,0,0,0
1027995327,UAD-A-1002,13,10,15,12,"per:founded_org,per:alternate_names","In 2003 Brian played on at least one occasion with Sonic Youth guitarist Thurston Moore under the label Nuntronix , which seems to be a catch-all moniker for Moore 's free improvisation collaborations .",Thurston Moore,Sonic Youth,15,0.5486808367,,per:employee_or_member_of,0.788616021,0.0614495928,0,0,0,0,0,0,0.788616021,0.0576863128,0,0,0,0,0,0,0,0.3222715816
39TX062QX10E54RV7MCBHIL5AVR3X3,4e5476d026ba7b6842a13c873f52d9ec3a157ea8da928b61271665cb63c274bd:0-1:4-5,4,0,5,1,per:place_of_birth,"Gondry was born in Versailles , France .",Gondry,Versailles,15,0.5488432473,,per:place_of_birth,0.7060281129,0,0,0,0,0,0,0,0,0,0.4483126839,0.7060281129,0,0.1308189808,0,0,0,0
3GITHABACYXK8SH81GBX06PF3U1N2V,e95a0c0e2d189ecda80fb2cfc085cb619245df501a5ac099c17602081a8056ee:0-2:10-11,10,0,11,2,per:place_of_birth,"Steven Arnold ( born 12 December 1974 , Warrington , Cheshire ) is an English actor best known for his role as Ashley Peacock in the long running hit show Coronation Street .",Steven Arnold,Cheshire,15,0.5490724291,,per:place_of_birth,0.6849044437,0,0,0,0,0,0,0,0,0,0.3950449057,0.6849044437,0,0,0,0,0,0
958116197,UAD-A-0812,15,4,17,5,"per:places_of_residence,per:schools_attended","He graduated from the Sydney Law School , along with Chaser colleagues Julian Morrow , Dominic Knight and Chas Licciardello .",Dominic Knight,Sydney,15,0.5493816781,,per:schools_attended,0.7480411192,0,0,0,0,0,0.0991920864,0,0,0,0.0621605963,0,0,0.0906061981,0.7480411192,0,0,0
1023395297,UAD-A-0033,14,11,16,12,"per:places_of_residence,per:place_of_birth","After a summer sale of players , the entry of former Leeds United chairman Peter Ridsdale and numerous rumours , the development was given a 90 day time period by Cardiff Council from 31 December , 2005 to finalise the underlying business plan .",Peter Ridsdale,Leeds,15,0.5494457716,,per:top_member_employee_of_org,0.7756486862,0.153961611,0,0.0376505573,0,0,0,0,0.3977017245,0,0.0376505573,0,0,0.0376505573,0,0,0,0.7756486862
36D1BWBEHNDEQAW8PFWXNR0FXN32MN,4eb89cc6d5a98027d82992f4ab721e315bf1c1e84d93948b6164544b7444dc8e:34-36:26-27,34,26,36,27,org:subsidiaries,"Plimmerton Railway Station is on the North Island Main Trunk Railway ( NIMT ) in Plimmerton , Porirua , New Zealand , and is part of Wellington 's Metlink suburban rail network operated by Tranz Metro .",Wellington,Tranz Metro,15,0.549450433,,none,0.7441786003,0.7441786003,0.0506017775,0.0668881778,0.1383314444,0,0,0,0,0,0,0,0,0,0,0,0,0
1018789475,UAD-A-1195,3,9,5,10,"per:employee_or_member_of,per:place_of_birth",July 8 -- Valdis Zatlers is sworn in as Latvia 's third president since the Baltic state gained independence in 1991 .,Valdis Zatlers,Latvia,14,0.5494680258,,per:top_member_employee_of_org,0.7526844096,0,0,0,0,0,0,0,0.1647857836,0,0,0,0,0.2768149597,0,0,0,0.7526844096
359AP8GAGGW83PHNI2JEGMCBD5CC7H,6dc77dbdfc68a95faec4e9926e2dbd28ef53ad4a0129a03d9e504b9ed520c8eb:10-12:8-9,8,10,9,12,org:place_of_headquarters,Ginx TV was launched in August 2008 on Romania 's Boom TV satellite television platform .,Boom TV,Romania,15,0.5500371618,,org:place_of_headquarters,0.7787788276,0.044631048,0.1109763638,0.7787788276,0.0119098599,0.0254146176,0.0373244775,0.0254146176,0.0373244775,0.1148480979,0.0254146176,0.0254146176,0.0254146176,0.0254146176,0.0254146176,0.0254146176,0.0254146176,0.0373244775
1018789579,UAD-A-2282,13,2,15,3,"per:origin,per:employee_or_member_of","WARSAW , Poland 2007-11-16 17 : 05 : 02 UTC New Prime Minister Donald Tusk formally took office Friday along with a team of former anti-communist dissidents committed to pro- business reforms and withdrawing Poland 's troops from Iraq .",Donald Tusk,Poland,15,0.5500932359,,per:top_member_employee_of_org,0.8056064959,0.0594577473,0,0,0,0,0,0,0.4417922213,0,0.0748829495,0.0639950653,0,0.3739791513,0,0,0,0.8056064959
1023973257,UAD-A-2372,14,12,18,13,"per:employee_or_member_of,per:founded_org","Without referring to them by name , the SEC lawsuit singled out Broadcom co-founders Henry T. Nicholas III and Henry Samueli .",Henry T. Nicholas III,Broadcom,15,0.5500959168,,per:founded_org,0.7719313954,0,0,0,0.0565624333,0,0,0,0.1891460034,0.7719313954,0,0,0,0,0,0,0,0.3808636239
1023973169,UAD-A-0930,14,25,16,26,"per:place_of_birth,per:places_of_residence","However after similar meetings between Iran 's Ali Larijani and the European Union 's Javier Solana on April 26 in Ankara and May 31 in Madrid ended without any signs of a breakthrough , hopes are low of any significant progress .",Javier Solana,Madrid,15,0.5503140708,,none,0.7300201373,0.7300201373,0,0,0,0,0,0,0,0,0.0571150482,0,0,0.2128648145,0,0,0,0
3SU800BH864EV1320SDKAJFCQI6QU9,94c6afc546ef571e7c20d8f0d7cd52b06a44e6a7c0f6f71d701c94bb1fb0f6cb:0-1:4-5,4,0,5,1,per:place_of_birth,"Ross was born in Camden , London , England on 17 November 1960 , the son of a lorry driver father and an film extra mother , Martha Ross , who put all of her children forward for roles in television advertisements .",Ross,Camden,15,0.5504860477,,per:place_of_birth,0.6876283683,0,0,0,0,0,0,0,0,0,0.522514639,0.6876283683,0,0.1372036928,0,0,0,0
301KG0KX9CXSYWVXYIGKVMSJFHVH2F,d54e43a75bc79db0b466898b6a6d8d9e7be7ae317e0398e655426166c90c6320:0-2:5-6,5,0,6,2,per:place_of_birth,"Keshia Chanté was born in Ottawa , Ontario on June 16 , 1988 .",Keshia Chanté,Ottawa,15,0.5507098326,,per:place_of_birth,0.7239343612,0,0.0090978645,0.0090978645,0,0.0090978645,0,0,0.0090978645,0.0090978645,0.6216990451,0.7239343612,0.0857242715,0.4211497818,0,0,0,0.0090978645
